Keyword,Period,Year,Date,Hit_Cleaned,Hit
Land,1990-2004,1997,1997-11-07,"In Glaskästen liegen, metallschimmernd wie Captain Kirks Logbuch, Faksimiles der Dekrete über Frieden und Land von 1917.","In Glaskästen liegen, metallschimmernd wie Captain Kirks Logbuch, Faksimiles der Dekrete über Frieden und Land von 1917."
Land,1990-2004,1997,1997-08-22,"Jede der beiden Prinzessinnen brachte nicht nur einen anderen Buddhismus ins Land, sondern sie gründeten in Lhasa unterschiedliche Tempel: Bhrikuti den Jokhang-Tempel, den heiligsten Tempel Tibets, und Wencheng den Ramoche-Tempel.","Jede der beiden Prinzessinnen brachte nicht nur einen anderen Buddhismus ins Land, sondern sie gründeten in Lhasa unterschiedliche Tempel: Bhrikuti den Jokhang-Tempel, den heiligsten Tempel Tibets, und Wencheng den Ramoche-Tempel."
Land,1990-2004,1997,1997-03-14,"Vorbild des ehemaligen Personalleiters Noppeney ist Mose, der vor einigen tausend Jahren das Volk Israel im aufrechten Gang durch Meere, Wüsten und Hungersnöte ins Gelobte Land führte.","Vorbild des ehemaligen Personalleiters Noppeney ist Mose, der vor einigen tausend Jahren das Volk Israel im aufrechten Gang durch Meere, Wüsten und Hungersnöte ins Gelobte Land führte."
Land,1990-2004,1997,1997-04-11,Das Land Hessen ist schließlich mit 25 Millionen Mark an der Restauration des Doms beteiligt.,Das Land Hessen ist schließlich mit 25 Millionen Mark an der Restauration des Doms beteiligt.
Land,1990-2004,1997,1997-11-07,"So als ob sich über Nacht ergeben könne, daß die Löhne in irgendeinem Land zu hoch, die Finanzpolitik wachstumsfeindlich und die Währungs- und Geldpolitik der jeweiligen Notenbank nicht vertrauenswürdig seien.","So als ob sich über Nacht ergeben könne, daß die Löhne in irgendeinem Land zu hoch, die Finanzpolitik wachstumsfeindlich und die Währungs- und Geldpolitik der jeweiligen Notenbank nicht vertrauenswürdig seien."
Land,1990-2004,1997,1997-10-31,"In der Nachkriegszeit entwickelte die politische Elite des Landes weder ein Konzept für eine britische Rolle in Europa, noch verstand sie, warum Frankreich in der europäischen Integration das beste Mittel fand, um das ""deutsche Problem"" zu entschärfen.","In der Nachkriegszeit entwickelte die politische Elite des Landes weder ein Konzept für eine britische Rolle in Europa, noch verstand sie, warum Frankreich in der europäischen Integration das beste Mittel fand, um das ""deutsche Problem"" zu entschärfen."
Land,1990-2004,1997,1997-06-27,"Ob man die Partei mit ihren vier Prozent im Bund oder zwanzig Prozent in einem ostdeutschen Land an der Macht teilhaben läßt, ist eine rein pragmatische Entscheidung, die selbstverständlich mit einem Höllengetöse von hochmoralischen Vorwürfen einhergehen wird.","Ob man die Partei mit ihren vier Prozent im Bund oder zwanzig Prozent in einem ostdeutschen Land an der Macht teilhaben läßt, ist eine rein pragmatische Entscheidung, die selbstverständlich mit einem Höllengetöse von hochmoralischen Vorwürfen einhergehen wird."
Land,1990-2004,1997,1997-10-31,"""Wenn wir heute in der Frage der doppelten Staatsbürgerschaft gegenüber der Türkei nachgeben würden, hätten wir in kurzer Zeit statt drei Millionen vier, fünf, sechs Millionen Türken in unserem Land.""","""Wenn wir heute in der Frage der doppelten Staatsbürgerschaft gegenüber der Türkei nachgeben würden, hätten wir in kurzer Zeit statt drei Millionen vier, fünf, sechs Millionen Türken in unserem Land."""
Land,1990-2004,1997,1997-12-19,"Der Grundgedanke machte Schule, auch international: daß es wünschenswert und notwendig sei, manche Gebiete eines Landes dem Zugriff seiner Bewohner möglichst vollständig zu entziehen.","Der Grundgedanke machte Schule, auch international: daß es wünschenswert und notwendig sei, manche Gebiete eines Landes dem Zugriff seiner Bewohner möglichst vollständig zu entziehen."
Land,1990-2004,1997,1997-09-12,"September 1997, schickte das Theater folgende hölzerne, gleichwohl ergreifende Pressemitteilung ins Land: ""Im Zuge der nun in Angriff zu nehmenden Umstrukturierung der Schaubühne am Lehniner Platz sind Andrea Breth und Jürgen Schitthelm übereingekommen, ihren gemeinsamen Vertrag dahingehend zu modifizieren, daß Andrea Breth aus der Künstlerischen Leitung ausscheidet und im Rahmen des bis zum Ende der Spielzeit 1999/2000 laufenden Vertrages ausschließlich als Regisseurin tätig sein wird.","September 1997, schickte das Theater folgende hölzerne, gleichwohl ergreifende Pressemitteilung ins Land: ""Im Zuge der nun in Angriff zu nehmenden Umstrukturierung der Schaubühne am Lehniner Platz sind Andrea Breth und Jürgen Schitthelm übereingekommen, ihren gemeinsamen Vertrag dahingehend zu modifizieren, daß Andrea Breth aus der Künstlerischen Leitung ausscheidet und im Rahmen des bis zum Ende der Spielzeit 1999/2000 laufenden Vertrages ausschließlich als Regisseurin tätig sein wird."
Land,1990-2004,1997,1997-09-19,"Die Hardthöhe hat am Dienstag schnell reagiert und den Taxi-Flug für die Segler kurzerhand zur Nebensache erklärt.Eigentlich, so heißt es jetzt, sei die Tupolew auf einem sogenannten Langstrecken-Navigationsflug gewesen.Hätte sie nicht Regattateilnehmer interkontinental transportiert, wäre sie in Kürze ohne Passagiere zum Übungsflug aufgebrochen.Soweit das Ministerium.Doch warum benutzte die Luftwaffe für diesen dienstlichen Vergnügungsflug eine Maschine, die vollgestopft war mit Aufklärungselektronik?War die Spähausrüstung tatsächlich ausgeschaltet?Waren jene afrikanischen Länder, die überflogen wurden, wirklich über die Spionage-Ausstattung der Tupolew informiert?","Die Hardthöhe hat am Dienstag schnell reagiert und den Taxi-Flug für die Segler kurzerhand zur Nebensache erklärt.Eigentlich, so heißt es jetzt, sei die Tupolew auf einem sogenannten Langstrecken-Navigationsflug gewesen.Hätte sie nicht Regattateilnehmer interkontinental transportiert, wäre sie in Kürze ohne Passagiere zum Übungsflug aufgebrochen.Soweit das Ministerium.Doch warum benutzte die Luftwaffe für diesen dienstlichen Vergnügungsflug eine Maschine, die vollgestopft war mit Aufklärungselektronik?War die Spähausrüstung tatsächlich ausgeschaltet?Waren jene afrikanischen Länder, die überflogen wurden, wirklich über die Spionage-Ausstattung der Tupolew informiert?"
Land,1990-2004,1997,1997-04-25,"In einem Hintergrundgespräch mit Basil Kingsley Martin, dem Chefredakteur des New Statesman, erklärte er, ""daß die Sowjetunion, wenn andere Länder [beispielsweise die Bundesrepublik] atomar gerüstet seien und sich damit das Atompotential des Westens erhöhe, zur Steigerung der eigenen Atomrüstung gezwungen werde und noch weniger für soziale Dinge tun könne.","In einem Hintergrundgespräch mit Basil Kingsley Martin, dem Chefredakteur des New Statesman, erklärte er, ""daß die Sowjetunion, wenn andere Länder [beispielsweise die Bundesrepublik] atomar gerüstet seien und sich damit das Atompotential des Westens erhöhe, zur Steigerung der eigenen Atomrüstung gezwungen werde und noch weniger für soziale Dinge tun könne."
Land,1990-2004,1997,1997-07-11,"Es muß eine klare Rückmeldung vom wirtschaftlichen Erfolg zur finanziellen Leistungskraft, aber auch mehr Möglichkeiten für ein eigenverantwortliches Handeln des Landes geben.","Es muß eine klare Rückmeldung vom wirtschaftlichen Erfolg zur finanziellen Leistungskraft, aber auch mehr Möglichkeiten für ein eigenverantwortliches Handeln des Landes geben."
Land,1990-2004,1997,1997-09-26,"[...] bewegen weitergehende Pläne.Schon vor vier Wochen und unter dem Eindruck des Flutdesasters hatte er immer wieder von einer neuen Schule in Wilkanów gesprochen.Will sich hier jemand nach der Manier von Kleinstadtvorstehern ein Denkmal setzen?Solche Bedenken stellten sich von Anfang an nie ein, denn Bogdan Krynickis Engagement widerlegt jeden Verdacht.Der Fünfzigjährige ist ein Manager, wie ihn sich eine Gemeinde nur wünschen kann, agil und zukunftsorientiert.Mit der Modellschule hat er sich ein Ziel gesteckt - in einem Polen, in dem noch ständische Strukturen herrschen, in dem Stadt und Land Welten trennen und in dessen Dörfern die Zeit stehengeblieben zu sein scheint. [...]","[...] bewegen weitergehende Pläne.Schon vor vier Wochen und unter dem Eindruck des Flutdesasters hatte er immer wieder von einer neuen Schule in Wilkanów gesprochen.Will sich hier jemand nach der Manier von Kleinstadtvorstehern ein Denkmal setzen?Solche Bedenken stellten sich von Anfang an nie ein, denn Bogdan Krynickis Engagement widerlegt jeden Verdacht.Der Fünfzigjährige ist ein Manager, wie ihn sich eine Gemeinde nur wünschen kann, agil und zukunftsorientiert.Mit der Modellschule hat er sich ein Ziel gesteckt - in einem Polen, in dem noch ständische Strukturen herrschen, in dem Stadt und Land Welten trennen und in dessen Dörfern die Zeit stehengeblieben zu sein scheint. [...]"
Land,1990-2004,1997,1997-10-02,"Malaysias Premierminister Mahathir Mohammed mußte zusehen, wie die ohnehin von Währungsund Exportkrise geplagte Wirtschaft seines Landes weitere Schläge erhielt.Tag für Tag erreichten ihn neue Hiobsbotschaften:","Malaysias Premierminister Mahathir Mohammed mußte zusehen, wie die ohnehin von Währungsund Exportkrise geplagte Wirtschaft seines Landes weitere Schläge erhielt.Tag für Tag erreichten ihn neue Hiobsbotschaften:"
Land,1990-2004,1997,1997-01-24,"Die türkische Holiday Air wurde nach gravierenden Sicherheitsmängeln aus Deutschland verbannt, eine Gesellschaft in der Dominikanischen Republik von den Behörden des Landes geschlossen, nachdem die LBA-Prüfer lediglich den Besuch der Heimatbasis angekündigt hatten.","Die türkische Holiday Air wurde nach gravierenden Sicherheitsmängeln aus Deutschland verbannt, eine Gesellschaft in der Dominikanischen Republik von den Behörden des Landes geschlossen, nachdem die LBA-Prüfer lediglich den Besuch der Heimatbasis angekündigt hatten."
Land,1990-2004,1997,1997-12-05,"Geißler, die in England gelandet waren, wurden nach einem einzigen Auftritt in London aus dem Land gejagt.","Geißler, die in England gelandet waren, wurden nach einem einzigen Auftritt in London aus dem Land gejagt."
Land,1990-2004,1997,1997-04-04,"ZEIT: Deutschlands öffentliche Schuldenlast beträgt derzeit 61,5 Prozent des Bruttoinlandsprodukts - bei Ihnen dagegen sind es 76 Prozent.Gehen Sie trotzdem davon aus, daß Ihr Land in der ersten Runde mit dabeisein wird?Kok: Weil unsere Verschuldung jährlich um 2,5 bis 3 Prozent abnimmt.","ZEIT: Deutschlands öffentliche Schuldenlast beträgt derzeit 61,5 Prozent des Bruttoinlandsprodukts - bei Ihnen dagegen sind es 76 Prozent.Gehen Sie trotzdem davon aus, daß Ihr Land in der ersten Runde mit dabeisein wird?Kok: Weil unsere Verschuldung jährlich um 2,5 bis 3 Prozent abnimmt."
Land,1990-2004,1997,1997-08-29,"Aber ist die Entwicklung in Rußland nicht auch darauf zurückzuführen, daß es in diesem Land keinerlei demokratische Traditionen gibt?Mein Eindruck ist, daß es kaum ein anderes Land gibt, in dem Macht so sehr zu den Garantien des Überlebens gehört.","Aber ist die Entwicklung in Rußland nicht auch darauf zurückzuführen, daß es in diesem Land keinerlei demokratische Traditionen gibt?Mein Eindruck ist, daß es kaum ein anderes Land gibt, in dem Macht so sehr zu den Garantien des Überlebens gehört."
Land,1990-2004,1997,1997-03-28,"1291 fiel Akko, und mit der fränkischen Herrschaft im Heiligen Land war es endgültig vorbei.","1291 fiel Akko, und mit der fränkischen Herrschaft im Heiligen Land war es endgültig vorbei."
Land,1990-2004,1997,1997-03-21,"Dabei wäre er fast von der resolut heranbimmelnden Straßenbahn überfahren worden und ist daraufhin gleich wieder abgereist: zurück in die karge Einsamkeit Lapplands, zurück ins Land der Nordlichter, ins Land der langen, dunklen Winter und der wunderbaren Sommer, ins Land der Mitternachtssonne.","Dabei wäre er fast von der resolut heranbimmelnden Straßenbahn überfahren worden und ist daraufhin gleich wieder abgereist: zurück in die karge Einsamkeit Lapplands, zurück ins Land der Nordlichter, ins Land der langen, dunklen Winter und der wunderbaren Sommer, ins Land der Mitternachtssonne."
Land,1990-2004,1997,1997-02-28,"[...] Unüberhörbar ist das Universum der Sprache die alles bestimmende Obsession, das große Pathos dieser Dramen.Der ""König"" hockt auf dem Thron der Worte, und das ""Volk"" lebt in einer Monarchie der Buchstaben.Beide, Handke wie Strauß, sind von der schwindelerregenden Vorstellung besessen, daß die Wörter, die in ihrem heiligen Land gesprochen werden, nicht einfach nur die Welt bedeuten, sondern diese Welt auch sind.Beide kritisieren die Gegenwart deshalb mit einem ehrwürdigen sprachphilosophischen Argument.Sie sagen, daß erst eine von Traditionen und Träumen gesättigte Sprache den Raum der Verständigung und das Selbstsein der Menschen erschließt es ist allein die Sprache, die jahrtausendelang die Sinnenergien der Menschen gespeichert hat, um sie in der Gegenwart der Kommunikation zu ""wiederholen"". [...]","[...] Unüberhörbar ist das Universum der Sprache die alles bestimmende Obsession, das große Pathos dieser Dramen.Der ""König"" hockt auf dem Thron der Worte, und das ""Volk"" lebt in einer Monarchie der Buchstaben.Beide, Handke wie Strauß, sind von der schwindelerregenden Vorstellung besessen, daß die Wörter, die in ihrem heiligen Land gesprochen werden, nicht einfach nur die Welt bedeuten, sondern diese Welt auch sind.Beide kritisieren die Gegenwart deshalb mit einem ehrwürdigen sprachphilosophischen Argument.Sie sagen, daß erst eine von Traditionen und Träumen gesättigte Sprache den Raum der Verständigung und das Selbstsein der Menschen erschließt es ist allein die Sprache, die jahrtausendelang die Sinnenergien der Menschen gespeichert hat, um sie in der Gegenwart der Kommunikation zu ""wiederholen"". [...]"
Land,1990-2004,1997,1997-05-02,Denn zu dem Entgelt für das Land seien noch Refinanzierungskosten hinzuzurechnen.,Denn zu dem Entgelt für das Land seien noch Refinanzierungskosten hinzuzurechnen.
Land,1990-2004,1997,1997-08-22,Das Bild der Reinigung eines verkommenen Landes ist ein zentrales Bild der Beat-Poesie.,Das Bild der Reinigung eines verkommenen Landes ist ein zentrales Bild der Beat-Poesie.
Land,1990-2004,1997,1997-05-23,"Im Gegensatz zu den Regierenden im vergleichsweise demokratischen Rußland kann man Lukaschenko nicht vorhalten, er habe sein Land nicht im Griff.","Im Gegensatz zu den Regierenden im vergleichsweise demokratischen Rußland kann man Lukaschenko nicht vorhalten, er habe sein Land nicht im Griff."
Land,1990-2004,1997,1997-06-13,"Das kann in diesem Land niemand wollen.""","Das kann in diesem Land niemand wollen."""
Land,1990-2004,1997,1997-12-12,"""Ich weiß, daß ich von diesem schmelzenden Land Abschied nehmen muß, aber ich kann es noch nicht, zuviel unfinished business gibt es noch.","""Ich weiß, daß ich von diesem schmelzenden Land Abschied nehmen muß, aber ich kann es noch nicht, zuviel unfinished business gibt es noch."
Land,1990-2004,1997,1997-11-14,"""Laßt ihn in Frieden"", mit dieser Schlagzeile faßte das Boulevardblatt France-Soir die Stimmung im Land zusammen.","""Laßt ihn in Frieden"", mit dieser Schlagzeile faßte das Boulevardblatt France-Soir die Stimmung im Land zusammen."
Land,1990-2004,1997,1997-03-21,"direkt auf mich regnen . . . / Aus ihrem Munde verbreitete sich ein Blumenduft nächtlicher Wiesen, und ihre Schürze war eine kleine, aus schwermütigen Blättern voller Tau gewebte Ecke Land, an deren Rändern Butterblumen blühten . . .""","direkt auf mich regnen . . . / Aus ihrem Munde verbreitete sich ein Blumenduft nächtlicher Wiesen, und ihre Schürze war eine kleine, aus schwermütigen Blättern voller Tau gewebte Ecke Land, an deren Rändern Butterblumen blühten . . ."""
Land,1990-2004,1997,1997-11-21,"Ähnlich wie das Land Brandenburg die ""Verdrängung solcher Dinge inzwischen zur Kunstform"" erhoben hat, wie Weiler ärgerlich feststellt, wiegelte man auch in Frankfurt an der Oder Übergriffe auf Ausländer eher ab.","Ähnlich wie das Land Brandenburg die ""Verdrängung solcher Dinge inzwischen zur Kunstform"" erhoben hat, wie Weiler ärgerlich feststellt, wiegelte man auch in Frankfurt an der Oder Übergriffe auf Ausländer eher ab."
Land,1990-2004,1997,1997-04-11,"Er rügt ja nicht nur die deutsche und türkische Presse oder Karikaturen über sein Land, die manchmal verletzt hätten.","Er rügt ja nicht nur die deutsche und türkische Presse oder Karikaturen über sein Land, die manchmal verletzt hätten."
Land,1990-2004,1997,1997-01-17,Und weil sie die Kreativität und den besonderen Charakter des Landes wie auch die Jahrhunderte alten spirituellen und sozialen Traditionen Rußlands absolut vernachlässigte.,Und weil sie die Kreativität und den besonderen Charakter des Landes wie auch die Jahrhunderte alten spirituellen und sozialen Traditionen Rußlands absolut vernachlässigte.
Land,1990-2004,1997,1997-04-25,"Wer, von Italien kommend, nach Kreta, Zypern, ins Heilige Land oder nach Konstantinopel fuhr, machte in Methoni oder Koroni Station, handelte, versorgte sich mit Proviant und kaufte neue Sklaven für die Ruderbänke.","Wer, von Italien kommend, nach Kreta, Zypern, ins Heilige Land oder nach Konstantinopel fuhr, machte in Methoni oder Koroni Station, handelte, versorgte sich mit Proviant und kaufte neue Sklaven für die Ruderbänke."
Land,1990-2004,1997,1997-11-21,"Fünfzehn Länder sind schon beigetreten, nicht aber die Bundesrepublik.","Fünfzehn Länder sind schon beigetreten, nicht aber die Bundesrepublik."
Land,1990-2004,1998,1998-12-22,"Wir verbinden die Hilfe nach innen und nach außen, wir haben da ein Nachholbedürfnis, weil Polen so lange ein geschlossenes Land sein mußte.""","Wir verbinden die Hilfe nach innen und nach außen, wir haben da ein Nachholbedürfnis, weil Polen so lange ein geschlossenes Land sein mußte."""
Land,1990-2004,1998,1998-12-03,"Heinrich Schliemann redivivus?In angelsächsischen Ländern fand die These des deutschen Geoarchäologen, der an der Stanford University in Kalifornien lehrt, viel Zuspruch.","Heinrich Schliemann redivivus?In angelsächsischen Ländern fand die These des deutschen Geoarchäologen, der an der Stanford University in Kalifornien lehrt, viel Zuspruch."
Land,1990-2004,1998,1998-11-12,"Er sollte gemeinsam mit der neuen Ausländerbeauftragten, Marieluise Beck, versuchen, mit den Ländern, unter denen viele Eifersüchteleien herrschen, eine Konzeption zu erarbeiten.","Er sollte gemeinsam mit der neuen Ausländerbeauftragten, Marieluise Beck, versuchen, mit den Ländern, unter denen viele Eifersüchteleien herrschen, eine Konzeption zu erarbeiten."
Land,1990-2004,1998,1998-04-02,"Als die Fahrt ins Heilige Land mit einem Desaster endet und der Wendenkreuzzug bestenfalls mit einem Teilerfolg, ist Bernhards Ruf erheblich beschädigt.","Als die Fahrt ins Heilige Land mit einem Desaster endet und der Wendenkreuzzug bestenfalls mit einem Teilerfolg, ist Bernhards Ruf erheblich beschädigt."
Land,1990-2004,1998,1998-09-24,"Ich würde selbst gern glauben, daß die Kommunisten nicht in den Kreml einziehen, daß sie nicht die Regierung an sich reißen, daß wir nicht zum sozialistischen Wirtschaftssystem zurückkehren, daß die Reformen nicht gestoppt werden, daß unsere Jugend nicht aus dem Land fortlaufen wird.","Ich würde selbst gern glauben, daß die Kommunisten nicht in den Kreml einziehen, daß sie nicht die Regierung an sich reißen, daß wir nicht zum sozialistischen Wirtschaftssystem zurückkehren, daß die Reformen nicht gestoppt werden, daß unsere Jugend nicht aus dem Land fortlaufen wird."
Land,1990-2004,1998,1998-10-15,Standard Oil war damals im ganzen Land verhaßt und bot eine willkommene Zielscheibe für den populistischen Präsidenten Teddy Roosevelt.,Standard Oil war damals im ganzen Land verhaßt und bot eine willkommene Zielscheibe für den populistischen Präsidenten Teddy Roosevelt.
Land,1990-2004,1998,1998-02-05,"Hätten die Inspektoren Zugang zu allen verdächtigen Orten, dann flösse das Geld wieder ins Land.","Hätten die Inspektoren Zugang zu allen verdächtigen Orten, dann flösse das Geld wieder ins Land."
Land,1990-2004,1998,1998-09-24,Der Kulturkommissar könnte in Absprache mit den Ländern bessere Rahmenbedingungen für eine europäische Filmindustrie herstellen.,Der Kulturkommissar könnte in Absprache mit den Ländern bessere Rahmenbedingungen für eine europäische Filmindustrie herstellen.
Land,1990-2004,1998,1998-09-10,Der Kryptozentralismus der Kultusminister-Konferenz der Länder erlaubt jedoch in der Schulpolitik kaum eine ernsthafte Bewegung.,Der Kryptozentralismus der Kultusminister-Konferenz der Länder erlaubt jedoch in der Schulpolitik kaum eine ernsthafte Bewegung.
Land,1990-2004,1998,1998-02-05,"Als geschickter Wirtschaftsorganisator, Kunstsammler und Mäzen, der nicht weniger arrogant und bestechlich als andere Experten war, modernisierte Oppenheimer nicht nur das zerrüttete Finanzwesen des Landes, sondern wußte auch vornehmen und weniger vornehmen christlichen Frauen zu gefallen.","Als geschickter Wirtschaftsorganisator, Kunstsammler und Mäzen, der nicht weniger arrogant und bestechlich als andere Experten war, modernisierte Oppenheimer nicht nur das zerrüttete Finanzwesen des Landes, sondern wußte auch vornehmen und weniger vornehmen christlichen Frauen zu gefallen."
Land,1990-2004,1998,1998-06-25,Fünf Jahre nach Verschärfung des Asylrechts leben Hunderttausende Einwanderer illegal im Land.,Fünf Jahre nach Verschärfung des Asylrechts leben Hunderttausende Einwanderer illegal im Land.
Land,1990-2004,1998,1998-07-09,"Die letzte größere Demonstration im Lande liegt Jahre zurück, es ging um Brotknappheit.","Die letzte größere Demonstration im Lande liegt Jahre zurück, es ging um Brotknappheit."
Land,1990-2004,1998,1998-10-08,"Alle bisherigen Regierungen erklärten lediglich, Israel werde nukleare Waffen niemals als erstes Land in der Region einsetzen - aber auch nicht als letztes.","Alle bisherigen Regierungen erklärten lediglich, Israel werde nukleare Waffen niemals als erstes Land in der Region einsetzen - aber auch nicht als letztes."
Land,1990-2004,1998,1998-10-08,"Wieder so ein Fieber über dem Land, künstlich warm und voller Ungewißheit.","Wieder so ein Fieber über dem Land, künstlich warm und voller Ungewißheit."
Land,1990-2004,1998,1998-06-10,"Erst das Dechiffrieren von Zusammenhängen ermöglicht die eigenen Positionen, ob es sich nun um die Re-Regulierung der Weltwirtschaft, nachdem der Keynsianismus in einem Lande nicht mehr möglich ist, oder ob es sich um die Verästelungen der Kommunikationstheorie handelt.","Erst das Dechiffrieren von Zusammenhängen ermöglicht die eigenen Positionen, ob es sich nun um die Re-Regulierung der Weltwirtschaft, nachdem der Keynsianismus in einem Lande nicht mehr möglich ist, oder ob es sich um die Verästelungen der Kommunikationstheorie handelt."
Land,1990-2004,1998,1998-05-20,"Auffällig ist nur, daß in diesen Ländern der Zigarettenkonsum keineswegs geringer ist als in Ländern mit Werbung.","Auffällig ist nur, daß in diesen Ländern der Zigarettenkonsum keineswegs geringer ist als in Ländern mit Werbung."
Land,1990-2004,1998,1998-04-08,"Und er predigt, das Land brauche künftig noch mehr Innovation, Deregulierung und Lohndisziplin.","Und er predigt, das Land brauche künftig noch mehr Innovation, Deregulierung und Lohndisziplin."
Land,1990-2004,1998,1998-03-05,"Mein Alltag sieht im Moment so aus, daß ich einen beachtlichen Teil meiner Zeit aufwenden muß, um gemeinsam mit meinen Kollegen in Europa und hier im eigenen Land die Einführung des Euro, die Vollendung der europäischen Wirtschafts- und Währungsunion durchzusetzen.","Mein Alltag sieht im Moment so aus, daß ich einen beachtlichen Teil meiner Zeit aufwenden muß, um gemeinsam mit meinen Kollegen in Europa und hier im eigenen Land die Einführung des Euro, die Vollendung der europäischen Wirtschafts- und Währungsunion durchzusetzen."
Land,1990-2004,1998,1998-03-05,"Das hellhäutige Mädchen war in der Tat mit Jeffersons Töchterchen nach Paris gekommen, als der Papa sein Land als Gesandter bei der Krone Frankreichs vertrat.","Das hellhäutige Mädchen war in der Tat mit Jeffersons Töchterchen nach Paris gekommen, als der Papa sein Land als Gesandter bei der Krone Frankreichs vertrat."
Land,1990-2004,1998,1998-12-10,"Der moralische Text im Text spricht von der Verpflichtung der Deutschen, mit der Nazi-Vergangenheit ihres Landes verantwortlich umgehen zu lernen, und zwar jede neue Generation neu.","Der moralische Text im Text spricht von der Verpflichtung der Deutschen, mit der Nazi-Vergangenheit ihres Landes verantwortlich umgehen zu lernen, und zwar jede neue Generation neu."
Land,1990-2004,1998,1998-04-23,"Wenn jedoch ein zur differenzierter Betrachtung fähiger Sozialwissenschaftler wie Beck sträflich ignoriert, daß in einer demokratischen Konsensgesellschaft die ""Wahrheit ""- hier heißt sie Kompromiß - irgendwo in der Mitte liegt, was sowieso insgeheim jeder weiß, dann stellt sich beinahe folgerichtig auch die Frage nach den Qualitäten der sogenannten Eliten im Lande neu.","Wenn jedoch ein zur differenzierter Betrachtung fähiger Sozialwissenschaftler wie Beck sträflich ignoriert, daß in einer demokratischen Konsensgesellschaft die ""Wahrheit ""- hier heißt sie Kompromiß - irgendwo in der Mitte liegt, was sowieso insgeheim jeder weiß, dann stellt sich beinahe folgerichtig auch die Frage nach den Qualitäten der sogenannten Eliten im Lande neu."
Land,1990-2004,1998,1998-03-26,"Es gibt ja auch Länder wie Ghana, Botswana, Uganda oder Elfenbeinküste, die alle westlichen Stereotype widerlegen und mit jährlichen Wachstumsraten von vier bis zwölf Prozent glänzen.","Es gibt ja auch Länder wie Ghana, Botswana, Uganda oder Elfenbeinküste, die alle westlichen Stereotype widerlegen und mit jährlichen Wachstumsraten von vier bis zwölf Prozent glänzen."
Land,1990-2004,1998,1998-10-15,Die Finanzierung der öffentlichen Rundfunkanstalten ist in Europa von Land zu Land verschieden.,Die Finanzierung der öffentlichen Rundfunkanstalten ist in Europa von Land zu Land verschieden.
Land,1990-2004,1998,1998-05-20,Angehörige der chinesischen Minderheit und westliche Ausländer haben panikartig das Land verlassen.,Angehörige der chinesischen Minderheit und westliche Ausländer haben panikartig das Land verlassen.
Land,1990-2004,1998,1998-04-08,"Ohne die Versorgungsrücklage von gut sechzig Milliarden Mark würden die späteren Haushalte von Bund, Ländern und Gemeinden nach gegenwärtiger Schätzung kollabieren.","Ohne die Versorgungsrücklage von gut sechzig Milliarden Mark würden die späteren Haushalte von Bund, Ländern und Gemeinden nach gegenwärtiger Schätzung kollabieren."
Land,1990-2004,1998,1998-05-07,"Winfried Schmähl: Länder, die staatlicherseits nur mehr eine Grundsicherung bieten und alles darüber hinaus mit freiwilligen Systemen machen, vermeiden Armut schlechter als solche, die im staatlichen Bereich auch eine einkommensbezogene Sicherung haben.","Winfried Schmähl: Länder, die staatlicherseits nur mehr eine Grundsicherung bieten und alles darüber hinaus mit freiwilligen Systemen machen, vermeiden Armut schlechter als solche, die im staatlichen Bereich auch eine einkommensbezogene Sicherung haben."
Land,1990-2004,1998,1998-10-01,Ich werde dieses Land verlassen,Ich werde dieses Land verlassen
Land,1990-2004,1998,1998-09-03,"Fremde im eigenen Land"" seien die Machthaber im ""SED-Staat"" gewesen.","Fremde im eigenen Land"" seien die Machthaber im ""SED-Staat"" gewesen."
Land,1990-2004,1999,1999-09-02,"Links die Wilstermarsch, rechts das Land Kehdingen.","Links die Wilstermarsch, rechts das Land Kehdingen."
Land,1990-2004,1999,1999-06-17,Nach dem Ende der UN-Sanktionen will das Land Ghaddafis im Urlaubs-Monopoly rund ums mare nostrum mitmischen.,Nach dem Ende der UN-Sanktionen will das Land Ghaddafis im Urlaubs-Monopoly rund ums mare nostrum mitmischen.
Land,1990-2004,1999,1999-11-04,Die Etablierung kooperativer Strukturen der Elektrizitätswirtschaft hat in den genannten drei Ländern zu boomartigem Ausbau der KWK geführt:,Die Etablierung kooperativer Strukturen der Elektrizitätswirtschaft hat in den genannten drei Ländern zu boomartigem Ausbau der KWK geführt:
Land,1990-2004,1999,1999-11-25,Das Unternehmen mit Sitz in London ist in 70 Ländern dieser Welt vertreten.,Das Unternehmen mit Sitz in London ist in 70 Ländern dieser Welt vertreten.
Land,1990-2004,1999,1999-03-31,"Das Übereinkommen wird die Souveränität der Nation unterminieren, weil es den Großkonzernen fast dieselbe Macht verleiht wie den Ländern, in denen sie angesiedelt sind.","Das Übereinkommen wird die Souveränität der Nation unterminieren, weil es den Großkonzernen fast dieselbe Macht verleiht wie den Ländern, in denen sie angesiedelt sind."
Land,1990-2004,1999,1999-11-04,Aber die meisten der nahezu 30000 Täter haben diese Möglichkeit nicht und müssen sich hier im Land mit ihrer Schuld vor aller Öffentlichkeit auseinander setzen.,Aber die meisten der nahezu 30000 Täter haben diese Möglichkeit nicht und müssen sich hier im Land mit ihrer Schuld vor aller Öffentlichkeit auseinander setzen.
